Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,,
510136,0,0,0,645.18367,572.07843,604.45098,595.05769,785.4898,752.3,693.54,717.86,562.54167,41846.6071,38524.4666,,
510446,0,0,0,931.3424,906.46652,1187.18095,1098.48839,1063.9567,1072.44911,1003.03617,1032.55522,880.07119,41845.1438,39147.3472,,
520316,0,0,0,927.77777,844.28889,961.1686,872.04735,999.61884,930.53237,995.42222,977.96908,875.41304,41841.8804,37066.3486,,
510106,0,0,0,859.35119,815.12434,1086.73015,908.00595,930.14815,965.67189,996.01322,956.2645,764.82644,41836.9516,38893.7513,,
520223,0,0,0,873.11304,1025.92757,1005.12338,1057.62223,1045.4846,949.36364,958.07228,988.34211,1006.63636,41836.4326,36027.2497,,
520390,0,0,0,923.36364,829.63636,994.87433,884.60606,1064.14706,954.52585,921.21212,989.39394,754.87879,41832.9216,37585.591,,
510470,0,0,0,1050.9192,984.9394,1114.12987,1063.60877,1006.87338,1069.2,1056.52435,1095.6,824.8263,41829.8445,39534.956,,
510469,0,0,0,901.48974,871.29308,991.81551,944.49671,839.56551,888.9403,982.52006,957.27941,796.79812,41829.7554,39500.5014,,
520224,0,0,0,838.58638,950.11008,939.96817,1055.39126,996.11245,920.32405,940.53051,1040.01856,1009.2626,41826.934,36113.8072,,
510105,0,0,0,1065.42566,929.35067,980.28949,932.0566,1089.77978,1087.01005,925.75833,1008.72072,710.11854,41824.2242,38940.7861,,
510107,0,0,0,991.26923,891.87242,1022.87302,935.04897,876.33333,961.13792,978.82236,991.48941,805.34951,41822.0179,38838.1441,,
520321,0,0,0,931,927.72989,989.45073,906.05975,1080.92949,977.48742,1022.20231,1051.39099,912.74214,41821.754,36979.2915,,
526498,0,0,0,969.53198,1025.59673,1013.50298,1150.64202,1176.60899,1029.22561,1027.78571,1134.93125,1027.20719,41821.6365,38334.8334,,
520392,0,0,0,884.10976,833.46663,1004.12508,877.53784,996.89602,919.4724,1012.81001,979.77318,763.49037,41817.0679,37476.1903,,
510135,0,0,0,635.24444,574.33333,626.90909,600.02273,662.38636,674.34091,541.86364,606.18182,500.86364,41816.8622,38510.0299,,
521489,0,0,0,947.35972,1057.50757,1018.96923,1226.30318,1006.87115,1025.43601,1002.65529,1106.41072,1041.33702,41816.5878,38154.0897,,
520315,0,0,0,539.98182,498.09091,562.85455,523.34545,586.05455,539,549.43636,561.09091,522.69091,41814.2059,37138.8283,,
520311,0,0,0,551.21429,514.36364,651.05455,573.23636,573.8,554.8,606.72727,600.6,486.10714,41812.7556,37267.3818,,
520486,0,0,0,496.03448,530.76136,522.46512,662,514.375,534.87059,538.73563,606.31395,557.63218,41810.6435,37981.857,,
510453,0,0,0,437.62162,396.45455,465.05195,455.48684,476.69737,470.96053,426.26667,458.17105,354.26316,41808.87,39319.9049,,
510473,0,0,0,972.99643,850.65655,1029.58188,1015.23004,899.94643,930.86786,956.23171,945.69722,808.61691,41804.6743,39610.1179,,
510452,0,0,0,455.01613,434.66667,488.73134,475.04478,465.74242,453.26471,474.52308,480.95455,401.27692,41804.4362,39277.6891,,
522486,0,0,0,828.27273,919.36884,904.85455,1063.15931,913.78409,853.54785,847.05422,910.27273,913.47272,41797.6546,37882.175,,
520151,0,0,0,1035.61111,895.78941,1088.92857,1039.18479,961.85207,968.51037,1094.00193,1115.36478,860.38492,41794.3125,36432.5978,,
510472,0,0,0,912.47083,840.10833,990.00833,906.13133,843.11422,944.32055,974.19707,944.25813,805.02522,41794.2278,39574.1236,,
520312,0,0,0,527.29091,491.63636,560.67273,517.54545,580.72727,531.4,557.10909,562.4,493.25455,41792.9877,37186.2272,,
520225,0,0,0,956.85,1080.13352,1148.05303,1025.37122,1057.19444,995.35714,1010.27273,1091.7872,1108.37122,41791.9814,36052.2254,,
510137,0,0,0,724.78125,627.625,714.32258,659.25,738.8125,742.0625,654.96875,698.5,502.5625,41789.9392,38578.1986,,
520489,0,0,0,882.76489,1038.26667,971.41667,1124.8766,949.16122,931.77305,995.60833,1031.4603,973.1125,41789.3239,38127.8175,,
520153,0,0,0,1022.10606,870.00758,1029.05303,992.25758,927.69533,954.38334,983.18858,1030.97059,787.12122,41787.5047,36373.764,,
528498,0,0,0,1044.74419,1125.26667,1119.67619,1326.09674,1118.99524,1112.60639,1119.75714,1195.07143,1067.56885,41786.275,38274.1718,,
520232,0,0,0,861.40566,1007.50945,1025.34485,1002.81414,1020.09259,910.06645,918.78629,0,1925.48148,41781.8491,36262.0816,,
521488,0,0,0,440.79747,430.325,455.8625,625.07792,516.4625,452.46835,483.41975,488.15385,479.85185,41781.1138,38063.079,,
510475,0,0,0,456.40196,407,505.15464,476.43564,444.59406,456.30303,474.88119,495.9898,371.41414,41780.7359,39687.9709,,
520314,0,0,0,544.53488,510.72093,671.37209,582.04651,591.09302,569.65116,625.09302,617.02326,525.18605,41778.3838,37147.1556,,
520310,0,0,0,539.25,507.25,656.72727,554.88889,583.95455,553.79545,602.68182,597.56818,524.47727,41776.9332,37284.9522,,
520150,0,0,0,1019.07701,829.13768,972.52937,925.15,859.20011,893.96558,991.38194,989.66389,812.71864,41776.1039,36481.4577,,
520320,0,0,0,1062.93651,933.62713,1069.69545,985.31688,1173.07021,1045.23055,867.78853,973.78315,951.95341,41770.1359,36979.6108,,
520135,0,0,0,1124.24913,906.31636,956.53477,956.19751,953.63054,954.24822,1000.64912,1050.6125,1557.09753,41769.5114,36684.9848,,
510108,0,0,0,671.39583,601.85417,706.6875,643.70833,583.87755,662.35417,726.5625,694.9375,518.1875,41766.2381,38834.7258,,
520226,0,0,0,553.81667,750.94828,743.0678,650.84483,709.18333,736.66667,688.27869,676.15517,747.19672,41765.8045,36076.2312,,
520154,0,0,0,1003.51152,800.714,982.02777,890.1074,866.92361,894.57152,927.8454,962.09118,752.47775,41764.0229,36327.7819,,
520222,0,0,0,678.65555,874.01429,831.3744,924.22857,940.85858,799.87791,840.03283,795.58333,836.07576,41762.8532,35965.5464,,
520393,0,0,0,1017.47645,953.14706,1125.10662,1043.34191,1191.38235,1078.90441,1133.18841,1152.87132,861.23162,41760.8636,37476.1668,,
510130,0,0,0,681.75,600.09375,631,599.125,732.65625,712.75,656.48387,700.875,480.36667,41757.4209,38601.016,,
520231,0,0,0,838.09259,1005.73148,979.89881,1016.81481,965.92142,900.52777,913.18254,965.41667,952.16866,41753.6586,36195.3871,,
520138,0,0,0,1065.49048,843.02778,951.18788,974.46825,936.92857,954.47619,1022.78968,1026.66667,829.23016,41753.3134,36594.3994,,
520317,0,0,0,1124.37778,1023.08985,1128.4,1042.61256,1209.06667,1101.8,1258.51111,1222,820.48937,41752.9964,37072.0741,,
527498,0,0,0,1028.03577,1055.84777,1043.90976,1190.89815,1079.33137,1078.53136,1058.8772,1048.03929,1067.455,41752.5029,38365.5111,,
520313,0,0,0,558.90909,521,622.33333,556.56818,541.5,533.65909,604.11364,586.15909,527.36364,41742.5491,37147.1562,,
521486,0,0,0,878.29345,905.64719,916.13182,1067.55556,903.48821,862.84777,888.80808,962.67408,889.9037,41741.6997,37918.4749,,
520309,0,0,0,551.79545,499.27273,665.86364,572.97727,602.77273,567.40909,625.75,595.08889,509.64444,41741.0996,37284.9466,,
520490,0,0,0,770.67508,890.24579,846.06229,1116.77513,925.4798,848.99057,885.94949,998.34391,888.31401,41738.9966,38231.3102,,
510467,0,0,0,946.76875,870.43333,930.29231,927.03846,897.24444,919.84762,976.2,918.88788,677.53392,41737.5924,39498.9485,,
510468,0,0,0,1087.16364,980.88721,1121.69192,1112.39057,1064.34,1082.63974,1061.98971,1098.06518,939.44207,41737.2895,39536.7597,,
520308,0,0,0,566.76364,519.70909,588.23636,535.80357,628.05455,557.05357,614.07273,615.34545,527.17857,41734.8627,37219.0768,,
510429,0,0,0,1279.56884,1048.43334,1204.425,1263.21666,1131.96376,1218.45,1220.57172,1158.16666,772.38915,41734.3036,39121.6563,,
510474,0,0,0,960,864.01071,1059.5119,1002.54762,867.87952,923.64658,991.21032,975.28514,744.62115,41724.5428,39637.4648,,
520139,0,0,0,941.17929,773.68428,720.67181,782.22482,772.11111,761.27887,816.36968,766.05263,749.23938,41715.5689,36535.2831,,
520221,0,0,0,967.55556,0,1260.68889,1279.37778,1291.02222,1302.57778,1255,1031.48889,1181.11111,41713.4903,35981.2081,,
522489,0,0,0,894.21071,962.70882,941.21071,1158.55441,901.94437,867.28719,929.08214,1068.97645,970.49286,41712.0095,38205.6754,,
510428,0,0,0,1251.13854,1096.54697,1158.35329,1132.26836,1043.76923,1094.99276,1141.89868,1108.2837,745.2187,41707.736,39045.3986,,
520304,0,0,0,490.18182,438.12121,503.15152,463.09091,534.85075,472.51515,497.23881,504.83333,454.56061,41701.8947,37137.9722,,
521485,0,0,0,851.75147,938.33529,909.77059,1188.69743,946.87246,851.86154,918.9779,1043.04559,953.66993,41701.5519,37990.5363,,
520396,0,0,0,934.86364,823.27273,920.5,860.65909,979.97728,867.13636,941.29545,947.54545,753.61364,41701.4329,37529.0022,,
520319,0,0,0,972.54762,853.43651,915.44444,881.84127,1056.77777,934.79365,791.63492,868.93902,838.54386,41697.1518,36997.6738,,
510111,0,0,0,699.16667,614,627.61111,593.27778,678.11111,677.05556,560.05556,618.61111,560.44444,41695.0944,38898.7607,,
520307,0,0,0,579.90909,511.90909,581.16418,567.80303,650.9697,589.51515,526.41176,589.43939,479.78788,41692.4134,37230.9732,,
510415,0,0,0,822.42083,768.43184,1051.40909,1032.3125,885.30673,906.95834,869.93659,904.98724,703.50727,41692.3289,39329.5262,,
510134,0,0,0,774.59091,668.90909,723.65909,682.22727,775.36364,789.5814,671.59091,717.34091,558.34884,41691.9382,38577.4804,,
510131,0,0,0,556.6875,508.16129,601.96875,563.74194,632.8,674.54839,530.78788,595.4375,463.0625,41691.7782,38662.3487,,
520136,0,0,0,1119.97978,911.13369,1018.45684,1003.15972,1019.43349,1006.47396,1027.78646,939.17802,875.23566,41690.9069,36673.7841,,
520233,0,0,0,807.17777,1042.92943,989.88814,1000.44219,1006.25,888.40686,907.61889,1012.24185,971.6777,41690.7631,36256.965,,
520488,0,0,0,879.75833,926.08333,920.7625,1272.24574,958.95833,990.99671,1004.19412,964,955.0625,41690.414,38032.3094,,
522499,0,0,0,695.59324,634.20556,680.93919,878.76486,678.3619,659.95817,689.74159,834.05217,704.17814,41689.9387,37882.8275,,
520137,0,0,0,1033.40591,838.6508,948.35649,934.86112,818.74653,879.24207,949.08893,994.77189,822.36295,41687.6442,36634.4215,,
510110,0,0,0,1088.41667,922.43421,1023.62857,953.1,1015.75,1037.90363,996.71429,987.76391,959.9381,41686.4013,38978.1276,,
520227,0,0,0,893.08721,1124.91694,1085.35606,1090.77649,1079.19949,939.58327,1012.55555,947.40635,1008.52273,41679.8383,36019.7139,,
510133,0,0,0,642.29167,566.79167,551.25,549.83333,690.25,657.41667,588.75,619.33333,504.04167,41673.9175,38640.9733,,
510414,0,0,0,956.71739,862.23913,1087.91304,1030.38224,929.53014,967.10222,1014.0163,995.15071,798.60869,41669.637,39383.9258,,
523499,0,0,0,186.49756,201.12315,196.175,229.04523,189.25121,189.97608,190.21256,214.79612,200.47573,41665.1375,37956.9194,,
520229,0,0,0,444.61667,591.55932,516.90476,507.10169,534.78689,533.49153,539.78333,570.38333,564,41664.8167,36145.1494,,
510132,0,0,0,756.4375,651,628.45161,654.29032,846.5,813.9,656.19355,753.3,583.16667,41662.6559,38696.9493,,
520318,0,0,0,1044.26165,943.17204,1041.95879,949.31579,1063.46774,983.03405,1112.3853,1063.62903,675.00717,41661.408,37063.5448,,
520394,0,0,0,889.48894,812.27636,944.78316,865.98894,957.565,870.53316,931.19047,874.75935,756.96806,41659.8925,37476.1575,,
520395,0,0,0,1101.43939,970.84849,1007.22994,964.09697,1196.91666,1057.0303,1090.09495,1083.78877,831.04242,41658.5137,37550.3913,,
521490,0,0,0,506.0303,536.16667,520.80597,659.22222,550.10606,523.59375,547.25758,602.96875,578.24242,41658.1987,38270.5783,,
520228,0,0,0,766.22727,1041.75517,989.17929,940.02531,982.89647,970.91694,946.09091,909.49444,950.16162,41657.6709,36078.4588,,
520149,0,0,0,1005.22013,845.94949,984.47343,942.59444,895.80635,934.91039,1024.44741,1027.12544,839.74921,41655.9735,36447.4007,,
510427,0,0,0,438.0381,397.79439,455.3619,447.30556,441.75,448.82407,473.63889,455.87037,292.99074,41654.6302,39147.395,,
510109,0,0,0,964.90398,799.64883,890.21015,856.77174,1044.48056,1013.6657,911.49819,913.875,829.46188,41653.9842,38943.6256,,
520148,0,0,0,1113.253,855.70139,1034.25813,997.29286,899.27539,955.04963,944.88084,958.71321,763.06499,41649.1837,36489.2175,,
510112,0,0,0,1066.60899,923.39382,904.92753,903.81667,992.53596,1011.54663,920.69523,981.66667,939.32912,41646.4129,38855.5357,,
520132,0,0,0,855.22727,696.36732,826.13876,789.28708,771.98841,807.89189,833.11548,770.99747,719.98412,41646.1036,36541.4135,,
510405,0,0,0,977.8504,854.41667,1118.10477,1069.90477,900.8869,961.11145,942.38217,955.88095,731.31526,41645.4049,39514.0628,,
520146,0,0,0,1043.69713,892.33783,1061.85469,1012.06831,931.32741,984.51471,996.50111,1074.62821,1610.412,41643.846,36309.4768,,
520303,0,0,0,505.79104,455.77273,517.51515,485.07576,529.45455,490.90909,512.31818,518.28788,465.15152,41638.9542,37122.446,,
520305,0,0,0,549.8764,478.79121,529.37079,490.83146,552.30682,504.21591,516.25,521.50562,473.02247,41638.7405,37168.8701,,
520306,0,0,0,484.01515,433.33333,489.34328,460.09091,545.87879,485.71212,531.10606,523.13636,432.09091,41638.2737,37225.7706,,
520230,0,0,0,775.76536,1049.54587,958.43434,1001.92677,1011.57576,891.52777,956.41414,988.16667,978.64444,41637.179,36168.0536,,
520147,0,0,0,761.25926,659.55172,780.17857,761.5,734.14815,757.89286,670.78571,760.25926,604.75,41634.2173,36407.6462,,
510426,0,0,0,431.07519,375.54545,449.59542,423.67424,415.42748,422.13846,462.51145,434.48507,304.53435,41629.3564,39108.903,,
520292,0,0,0,770.50833,683.10417,885.35417,825.625,819.41667,809.45833,715.72917,775.02083,739.89583,41628.1102,36922.301,,
521499,0,0,0,589.10952,606.05625,599.35769,787.59206,606.62813,602.13651,616.73438,724.35625,640.53406,41627.4531,37895.047,,
510113,0,0,0,1160.32143,950.30294,972.94066,966.70833,1040.38571,1048.77794,946.37349,998.86309,776.42262,41627.0638,38898.463,,
520485,0,0,0,417.74419,472.68293,476.30233,629.66667,492.62791,476.95238,482.95349,519.35714,485.90698,41625.9322,37995.9369,,
520133,0,0,0,1011.50065,805.75307,981.76111,926.5027,882.47051,918.19444,976.46465,946.425,1516.89004,41617.3145,36604.9577,,
520134,0,0,0,1034.09912,856.42708,993.96228,951.01189,900.09318,915.12422,955.65315,969.82105,766.40973,41613.9613,36697.2823,,
510129,0,0,0,557.56757,508.15278,528.84722,512.78873,628.85915,595.79167,540.93056,606.33333,478.90278,41611.0749,38728.5566,,
510416,0,0,0,900.79166,837.59932,1107.78321,997.13889,884.84646,916.58571,876.36676,967.73944,889.55374,41610.7503,39294.4697,,
510128,0,0,0,644.74576,562.59322,599.26667,571.9,699.46552,708.13559,566.84746,622.67797,488.44068,41610.0583,38679.1632,,
520144,0,0,0,648.25,540.57143,0,692.125,575.375,576.57143,771.25,665.25,589.25,41605.2793,36387.9679,,
520145,0,0,0,854.98447,732.58073,957.39752,867.92455,901.54844,864.55076,849.44118,883.39205,771.64962,41603.4543,36332.352,,
510413,0,0,0,715.44444,617.21429,723.75,580.82759,543.59259,612.30769,562.92857,603.14286,451.35714,41598.0913,39410.783,,
520296,0,0,0,672.82353,614.23861,695.35377,711.14951,685.04805,689.72556,612.65149,638.23849,603.81008,41595.4291,37011.2329,,
520301,0,0,0,1076.66168,957.81703,1032.03414,981.86767,1194.98543,1051.66858,1041.83276,1081.16647,950.73045,41594.9519,37273.9432,,
520235,0,0,0,954.8,0,1158.35,1187.525,0,0,0,1099.37143,1149.91111,41594.5964,36123.5166,,
510417,0,0,0,981.84079,864.97337,1208.09905,1109.7732,1073.70833,1077.68439,1004.84375,1097.11459,774.44218,41591.9323,39327.9757,,
520234,0,0,0,854.42171,1050.16021,999.38636,956.15974,1004.20148,959.2619,962.35858,927.31929,940.16831,41591.7016,36179.3952,,
510406,0,0,0,1004.36247,909.09444,1179.17703,1063.19217,1064.71402,1067.03889,946.80555,1031.05556,721.98006,41584.8719,39529.9897,,
520289,0,0,0,990.81915,919.22207,1064.85598,1051.71456,964.79167,1010,1004.21676,1009.22379,982.08582,41579.3199,36862.3204,,
510126,0,0,0,1225.42838,1086.8502,1111.26991,1043.06076,1121.86475,1150.98618,1132.01665,1118.225,979.32841,41572.1269,38614.5665,,
524491,0,0,0,879.5625,948.64583,907.29167,1096.75455,1019.89583,880.23913,906.125,1039.34623,973.52083,41569.6855,38284.0708,,
520302,0,0,0,1004.50641,890.25649,938.12946,894.94383,1110.57305,973.6108,986.87541,1010.62338,883.48904,41567.0581,37151.6793,,
510127,0,0,0,946.45153,847.47988,931.29103,877.44414,998.06897,1013.78814,915.19397,963.15661,771.96408,41566.3689,38659.3859,,
520291,0,0,0,822.17461,744.10678,918.80472,882.76853,859.91666,851.62878,798.8267,843.06393,752.97947,41562.0403,36904.4844,,
520468,0,0,0,660.875,823.4375,716.85,821.375,823.125,806.6875,777.8125,0,804.5,41561.6533,38044.7291,,
520464,0,0,0,375.67742,523.26667,441.06452,403.35484,453.6129,433.74194,421.96774,497.19355,429.93548,41560.8933,37984.1331,,
520142,0,0,0,1054.8896,892.29028,1006.76536,991.6624,943.48593,962.70205,979.01663,979.96013,862.88102,41555.978,36387.8033,,
520462,0,0,0,688.43129,956.70436,794.60606,737.18485,823.43651,795.03704,770.31744,898.45436,765.91813,41554.1064,37898.6302,,
510412,0,0,0,947.80771,840.32971,927.14735,968.48868,833.83711,887.25903,926.6274,915.90569,741.95829,41552.3066,39487.6651,,
520141,0,0,0,1126.57383,896.24081,980.27489,989.95178,1035.21767,1018.61199,996.79525,848.20833,1621.08597,41549.5795,36443.2591,,
520454,0,0,0,677.52,871.16327,747.1,652.94,755.24,742.8,714.94,817.51923,735.28,41542.4605,37708.9978,,
520460,0,0,0,586.36,794.52,666.94,669.42,721.16,627.52,644.66,803.02128,832,41542.4453,37819.6692,,
521227,0,0,0,666.2353,914.97059,761.78218,662.88782,765.60273,729.52941,720.20375,841.55224,767.59394,41542.0582,37420.7253,,
520295,0,0,0,748.10606,692.74455,760.31379,821.84507,725.45224,748.94292,759.66597,788.75581,652.27612,41541.7362,36988.2961,,
520243,0,0,0,1041.12217,865.12095,1112.5812,1065.16435,1043.73486,1062.29877,1188.68967,0,1987.27866,41541.1754,36218.5974,,
510114,0,0,0,1136.79167,953.80556,950.69445,891.40778,1067.29167,1046.34565,930.52932,1019.36701,743.47647,41537.3936,38942.1716,,
525491,0,0,0,993.10417,1143.3125,1059.35969,1479.77083,1125.52084,998.1875,1062.42935,1271.30435,1142.81278,41536.7588,38335.3293,,
522491,0,0,0,947.76553,750.74718,842.26201,1025.22619,835.91455,864.49364,856.31356,1032.05701,921.82123,41531.5978,38239.9732,,
520293,0,0,0,862.15575,766.21177,927.1,914.7,940.88873,916.27797,826.24288,861.56377,761.19745,41530.8356,36945.2389,,
510421,0,0,0,928.66155,1027.4203,991.58962,978.68571,956.70376,915.16753,1007.16541,992.5169,656.1715,41527.9574,39235.7078,,
510115,0,0,0,1034.3038,916.22089,990.2943,892.05524,1119.42595,1099.725,921.6625,992.10185,955.0481,41527.2801,38994.8034,,
510425,0,0,0,987.38077,881.1987,1074.10127,1022.3859,950.83766,984.51623,1137.04545,1084.69487,652.11216,41526.5758,39065.9439,,
520128,0,0,0,660.26667,592.625,620.875,617.875,571.26667,646.5,646.875,663.125,527.9375,41525.7541,36559.2917,,
520211,0,0,0,587.16389,825.59288,747.46654,595.77528,717.3058,618.16474,628.47922,765.97612,704.66048,41524.2594,37346.5924,,
520130,0,0,0,1008.76315,824.00532,949.67687,911.93949,929.73357,924.30687,967.39783,922.92976,821.97143,41521.2128,36483.2392,,
510118,0,0,0,934.722,849.56667,925.67487,870.75,1015.47246,1007.0678,874.03797,961.99153,710.85777,41520.0225,38798.27,,
520297,0,0,0,769.75757,713.50758,839.45967,936.6133,831.15909,809.08333,789.30649,818.60966,751.48975,41518.6891,37029.1459,,
510423,0,0,0,913.5614,856.35714,1058.61827,982.13333,913.47712,957.7,1054.75968,1002.42258,634.35952,41517.8154,39131.8991,,
510119,0,0,0,1023.87174,866.69286,928.8055,935.56812,1050.38571,1077.37826,899.25507,1003.27319,928.18235,41517.3635,38839.8133,,
520298,0,0,0,1022.36358,1068.10239,984.03226,874.96543,946.375,973.79654,1013.80175,1005.22849,844.4109,41514.7093,37099.646,,
510419,0,0,0,996.8005,1035.31356,1088.9193,1006.57181,937.97069,977.38893,954.80999,1034.4661,890.45517,41514.1896,39281.9978,,
510117,0,0,0,974.69412,871.23839,961.92338,904.29566,1062.61068,1135.86346,815.14474,920.39512,825.28622,41510.7128,38880.7229,,
520288,0,0,0,982.93333,878.662,1070.05452,1057.47936,922.34188,984.31587,987.73015,998.33016,851.89048,41508.9178,36775.1394,,
523491,0,0,0,969.61711,1040.44484,1051.67922,1187.6619,979.51389,1040.33333,1011.02777,1164.80555,1059.94444,41506.6448,38280.3586,,
520467,0,0,0,719.40152,905.92937,789.83986,795.11986,849.45454,818.76515,796.10606,899.31283,785.71743,41504.5539,38004.2651,,
520465,0,0,0,640.02782,840.14438,719.50758,702.11797,774.37121,663.61528,685.49899,828.31031,751.4844,41504.3605,37962.0945,,
520469,0,0,0,653.19745,947.56759,755.58322,814.11699,853.57259,805.07304,790.8576,918.21263,800.84884,41504.3546,38042.1943,,
521228,0,0,0,772.6225,1048.00833,930.27083,907.35417,968.22917,926.7425,914.105,969.29167,884,41502.4284,37522.0919,,
520463,0,0,0,660.38217,862.88462,735.48846,684.74265,770.66328,735.0514,715.5416,833.73484,728.08322,41501.7584,37924.1726,,
520452,0,0,0,531.27059,687.13393,584.27917,588.15833,634.475,595.80357,595.76667,719.3375,606.925,41500.4949,37660.1382,,
520290,0,0,0,823.41667,723.72917,891.69,871.23334,829.93478,820.41667,794.54167,817.72917,699.25,41496.8623,36888.8657,,
520458,0,0,0,783.61757,1094.62568,934.7726,1015.76815,1036.36301,973.70719,917.46413,1089.47032,952.99365,41491.667,37784.4666,,
520456,0,0,0,801.94487,1028.01884,888.06014,836.00445,943.57705,891.44589,872.1976,1046.46408,909.78527,41490.495,37747.7402,,
510407,0,0,0,861.97223,765.54736,979.41111,903.37222,908.78333,903.53889,880.91667,899.50556,676.83333,41487.9452,39514.6154,,
510422,0,0,0,724.05797,612.26761,679.73239,662.08451,616.97183,632.38889,704.83099,680.61972,466.64286,41487.9032,39160.5855,,
510424,0,0,0,917.75,773.5625,887.46667,879.75,859,843,956.8125,904.5,587.1875,41486.6607,39117.2444,,
510121,0,0,0,876.025,796.35714,836.33929,794.05565,965.85429,954.09239,864.77507,883.09037,699.08702,41486.5749,38767.3457,,
520244,0,0,0,1009.26393,839.72672,1011.22931,954.72585,928.53814,953.24828,935.4072,980.53246,785.83214,41486.5394,36217.6866,,
510116,0,0,0,866.7,717.85,654.9,675.05,883.4,831.15,732.35,781.8,491.42105,41484.2438,38937.0765,,
510420,0,0,0,761.90909,710.83333,787.41667,750.83333,723,745.83333,665.83333,685.58333,523.83333,41483.6964,39271.335,,
520470,0,0,0,776.81848,1014.66109,923.625,897.22826,960.32174,942.61304,904.44239,1047.13478,912.36957,41481.456,38100.6279,,
510122,0,0,0,946.71887,827.12444,962.13439,887.11796,1048.1493,1022.11452,876.10505,968.33509,711.47262,41475.4795,38729.6155,,
527491,0,0,0,476.80282,507.75714,518.26761,641.11429,491.47887,528.3913,533.46479,558.78873,530.49296,41474.0348,38336.1408,,
510418,0,0,0,627.67105,595.94805,675.12987,645.8961,681.17105,660.32051,637.92105,669.4026,502.2987,41472.8097,39313.7565,,
510411,0,0,0,993.42143,865.76429,1050.80473,1095.25725,928.08986,969.67143,1060.45714,1033.08028,832.70785,41471.1809,39390.1896,,
510120,0,0,0,839.08333,757.75,898.75,814.58333,1020.63636,1090.66667,775.66667,795.07692,577.08333,41470.7854,38816.469,,
520461,0,0,0,799.38923,1025.64643,945.975,999.05417,1020.8702,919.38621,919.08553,1073.78518,919.75833,41469.5792,37879.4265,,
526491,0,0,0,498.93151,550.58333,532.20833,729.73239,544.23611,483.21622,525.15278,568.08219,561.90278,41467.5062,38407.0552,,
510125,0,0,0,1106.98164,996.80833,934.19167,950.19167,1053.4881,1076.575,921.67514,1040.51142,875.63324,41466.5435,38691.5759,,
520127,0,0,0,1113.9354,961.78013,1080.03865,1095.922,1071.51314,1067.98529,1105.82353,1104.46862,996.65729,41465.7344,36524.2942,,
510124,0,0,0,1197.07143,1045.88571,1124.84286,1046.67143,1205.83333,1203.92143,1025.4,1108.12113,967.64118,41464.7183,38651.3241,,
522299,0,0,0,155.37247,146.72764,170.95951,172.57787,162.30328,165.29796,171.30081,177.69295,154.44628,41462.3756,36867.58,,
520129,0,0,0,1199.16667,966.76667,1217.33333,1147.5,972,1059.56667,1123.6,1111.43333,911.1,41461.3062,36486.8699,,
520245,0,0,0,1041.83961,888.46207,1075.58879,1020.70678,979.70431,1007.24655,1079.44873,1097.64429,871.24912,41459.6689,36278.898,,
520126,0,0,0,963.89516,765.17444,938.95035,899.94178,893.41864,898.34935,932.95859,879.76872,799.91669,41458.7305,36575.4788,,
520287,0,0,0,791.10564,721.84091,853.67324,855.00505,781.21423,797.23262,798.73256,838.38974,718.24369,41458.3333,36810.6947,,
510409,0,0,0,946.15,826.88333,943.55,937.65,903.49508,924.33333,906.65,928.95,731.07373,41455.5051,39436.0641,,
520242,0,0,0,1003.90909,990.84848,1127.0606,1084.51515,1029,1070.12122,1092.82008,1161.24242,916.03409,41451.472,36145.5361,,
521491,0,0,0,954.50688,807.46923,907.11765,1242.15837,966.24571,1008.49176,939.25641,1138.00227,1025.9188,41451.0954,38258.9184,,
520212,0,0,0,731.58955,938.05815,873.32237,756.36713,860.41538,832.5,801.71711,911.21998,811.97273,41449.4699,37395.7701,,
520213,0,0,0,701.24126,895.83077,775.21025,740.23776,836.35384,798.98462,773.12308,888.83798,776.28294,41449.4451,37428.6786,,
520246,0,0,0,976.73278,827.79337,951.85235,971.47847,912.05556,902.94452,920.42593,944.83723,749.72727,41448.972,36355.6639,,
523492,0,0,0,833.8688,952.08865,906.62234,1074.85,890.75363,915.05,975.30072,936.46705,945.5922,41444.0689,38436.47,,
520459,0,0,0,367.08889,475.77612,409.23134,386.625,429.56716,430.61029,413,471.27273,422.34328,41439.4662,37826.9604,,
520471,0,0,0,149.36111,168.77778,155.22857,135.97297,154.97297,154.97297,148.86486,176.21622,158.18919,41438.1257,38041.5698,,
520466,0,0,0,181.38462,241.5,207.89231,189.03077,211.01563,197.49206,207.84375,233.23077,197.57576,41437.8603,37962.803,,
520294,0,0,0,1154.76305,1002.52554,1144.76648,1173.52446,1054.82639,1095.8288,1062.80918,1123.41304,930.79973,41435.8549,36968.2875,,
510123,0,0,0,735.09091,604.18182,609.45455,605.18182,727.36364,704.09091,546.72727,621.27273,531.54545,41435.4202,38696.793,,
521225,0,0,0,638.88636,858.36494,742.4394,768.59294,812.61058,777.40909,770.49021,880.6,761.34848,41432.3477,37472.239,,
521226,0,0,0,607.95454,794.25556,663.41212,655.41667,721.78636,621.6817,638.69267,706.95172,643.58854,41431.6582,37512.1723,,
520451,0,0,0,780.15541,1100.12632,897.82564,853.95333,968.20135,953.95811,914.35676,1074.52193,1022.03333,41429.8305,37629.3,,
