Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y
638355,-,-,-,s,2.1,4.6,s,3.2,s,s,1.6,1.7,10581.5833,34615.6955
638354,s,-,-,-,-,-,-,-,-,-,-,-,10615.3245,34657.3118
628911,472.7,545.1,415.1,487.9,518.4,511.5,600.9,-,-,-,-,-,12586.5943,34508.5367
628912,473.4,628.9,426.0,486.4,530.9,435.8,735.7,-,-,-,-,-,12586.5943,34508.5367
628913,436.3,507.4,537.6,497.8,554.1,512.1,634.7,-,-,-,-,-,12586.5943,34508.5367
628914,420.8,546.1,467.1,541.9,535.4,552.7,750.0,-,-,-,-,-,12586.5943,34508.5367
628915,404.6,510.4,513.6,504.8,533.3,519.0,674.5,-,-,-,-,-,12586.5943,34508.5367
628917,527.0,645.4,473.8,556.5,537.9,518.4,689.0,-,-,-,-,-,12586.6562,34553.069
628919,346.2,427.7,315.2,375.2,438.9,301.5,570.8,-,-,-,-,-,12586.6562,34553.069
628920,392.5,589.9,481.3,544.5,554.0,560.2,632.2,-,-,-,-,-,12586.6562,34553.069
628910,523.8,676.3,568.6,610.4,542.3,606.4,895.0,-,-,-,-,-,12586.6694,34509.5368
628916,432.1,529.8,459.4,511.3,571.4,531.5,647.6,-,-,-,-,-,12619.3262,34557.0034
648359,357.1,540.3,491.3,533.3,547.4,577.6,842.6,695.2,537.1,615.7,654.4,598.8,12674.4036,37013.6869
648360,314.1,467.0,438.6,463.3,475.9,462.6,625.9,552.8,492.3,538.6,563.7,528.0,12701.0758,36995.114
648358,414.1,570.7,508.6,553.2,571.2,541.2,820.9,671.2,542.9,623.1,686.5,598.3,12702.0348,37058.4725
648361,288.1,442.0,427.6,414.5,423.6,468.3,783.7,593.7,489.2,557.6,531.4,519.1,12732.2909,36986.9261
648357,370.5,504.6,502.2,471.3,536.9,512.9,759.2,611.1,513.2,574.1,562.5,545.3,12734.3498,37054.4806
648362,275.9,399.6,435.4,430.8,433.6,412.2,550.7,499.9,456.0,474.6,493.8,490.0,12758.7372,36967.9786
648355,348.9,472.4,458.0,481.6,538.6,518.4,776.4,622.9,465.4,540.0,570.5,560.1,12762.3507,37030.3879
648356,390.2,510.5,400.4,445.4,542.3,501.6,710.9,620.6,446.1,517.7,639.8,583.8,12776.5562,37020.3157
648363,334.3,467.9,458.4,500.1,524.6,504.9,782.4,613.0,524.1,576.9,615.4,565.7,12804.9286,36958.0109
648364,355.4,508.7,453.6,478.8,526.6,463.5,702.3,627.0,514.6,568.9,680.0,631.9,12819.1607,36960.9617
648352,277.3,470.1,479.5,484.8,555.1,498.9,749.1,622.1,444.8,554.0,566.0,573.8,12823.8128,37033.4168
648351,369.2,525.1,467.7,512.5,553.7,529.9,769.6,629.8,497.8,551.1,568.1,547.1,12850.443,37014.6528
648365,322.5,449.7,414.9,440.5,474.6,459.3,652.8,533.4,443.7,486.1,522.1,504.5,12851.385,36957.4149
648366,312.0,461.6,422.3,439.9,530.1,467.8,666.6,526.3,481.4,533.3,623.4,552.1,12881.3098,36969.9363
648367,296.7,427.7,406.5,419.6,470.2,418.8,612.2,490.4,421.2,480.9,592.0,506.7,12906.5893,37008.3894
648353,298.3,443.2,363.7,406.8,459.4,460.3,654.1,533.3,457.3,513.0,566.6,525.5,12920.6612,37011.8489
648338,408.8,513.4,455.7,498.2,512.2,482.3,881.8,610.5,622.3,655.0,595.0,641.1,13658.9518,35749.0866
648339,559.4,593.8,575.0,609.4,606.8,528.9,906.8,601.0,700.9,693.0,615.6,668.8,13687.6721,35761.2901
648337,453.9,540.4,524.0,556.3,579.1,512.9,949.2,663.5,653.7,720.2,714.0,725.3,13689.0366,35669.5466
648340,567.6,600.2,568.3,613.7,657.9,585.5,"1,020.2",669.8,690.4,737.1,745.3,729.0,13714.635,35772.5839
648336,619.3,654.4,507.8,601.4,708.9,585.5,832.1,699.9,599.7,610.8,679.8,679.3,13718.637,35681.0432
648335,528.1,578.2,661.7,668.6,762.1,661.3,847.7,741.6,645.6,747.1,738.9,688.5,13746.9826,35692.137
648341,515.4,572.7,469.3,529.4,574.0,552.4,902.4,656.9,688.4,712.2,722.2,693.7,13748.4508,35784.6502
648342,454.6,433.8,416.8,518.3,689.0,598.7,818.5,655.1,586.4,779.2,669.0,668.7,13774.8338,35793.1489
648334,505.6,568.2,589.5,608.4,723.5,627.1,757.9,651.3,660.8,691.4,719.6,721.6,13774.86,35702.2699
648333,472.4,528.0,585.7,577.9,722.4,612.8,783.0,752.6,630.1,680.5,680.4,582.1,13801.8977,35711.729
648343,661.8,738.4,466.4,636.5,868.7,685.2,935.2,790.3,851.0,820.5,902.0,858.5,13803.6139,35802.2454
648332,601.1,615.1,552.7,607.6,771.1,616.1,794.4,692.4,631.0,657.3,695.4,690.8,13829.4434,35722.2228
649925,486.3,543.1,577.0,551.4,713.8,605.0,668.5,580.1,610.4,714.0,619.0,651.7,14468.9546,36074.5607
649927,413.4,442.3,580.1,555.8,639.4,551.0,692.6,592.4,548.4,638.9,558.2,600.7,14490.1235,35999.3438
649929,379.7,494.7,557.9,520.4,621.5,539.3,735.4,606.8,590.6,672.1,574.8,594.4,14524.3076,36092.1307
649928,484.5,511.1,521.5,556.5,639.5,535.2,627.1,566.9,520.3,611.5,517.3,564.4,14549.5465,36026.9477
649824,524.4,603.7,671.7,615.5,707.0,656.7,761.4,658.0,628.2,699.1,685.3,694.7,14973.7817,36046.9504
649819,530.0,538.2,566.2,572.2,679.5,586.0,795.5,643.9,602.2,667.4,711.8,691.9,14978.1008,36005.9867
649823,536.7,545.6,584.0,599.2,633.4,531.2,665.9,563.3,560.7,600.9,581.4,600.8,15000.2922,36084.1037
649820,542.9,562.5,568.8,567.3,641.4,561.4,692.5,602.9,662.5,705.4,648.9,678.2,15020.2304,36017.8628
649815,433.4,482.2,514.2,506.8,548.9,530.7,609.2,527.7,582.6,601.3,627.6,556.6,15021.1679,36292.2746
648923,517.5,625.7,645.1,671.1,884.0,698.1,893.6,758.2,711.7,772.4,810.0,816.9,15027.8332,35848.7504
649814,386.5,465.5,522.8,557.9,584.8,583.8,706.1,605.0,573.8,597.1,669.0,583.8,15042.3429,36235.7284
649822,493.1,502.6,487.2,551.9,621.1,528.0,658.5,548.6,524.9,558.3,519.3,539.8,15048.4855,36088.371
649816,368.6,449.7,509.7,465.8,560.7,563.7,631.6,557.1,565.3,563.1,565.7,502.7,15055.6245,36324.4439
649821,458.4,496.5,606.0,590.4,677.8,589.4,729.8,639.0,585.5,633.5,640.6,667.1,15064.6426,36035.5111
649813,402.3,468.3,491.4,542.9,613.1,554.6,723.0,578.3,565.2,606.8,696.4,591.0,15089.547,36233.6643
648925,705.0,989.0,"1,171.9","1,163.4","1,416.4","1,187.5","1,120.0","1,051.0","1,053.8","1,271.6","1,276.7","1,247.3",15102.0887,35938.4411
648316,269.2,339.8,364.6,356.1,435.1,392.1,389.2,442.7,410.9,422.9,469.7,414.4,15132.1609,36068.089
649812,369.1,459.5,510.4,541.5,535.2,479.9,564.7,573.6,501.3,538.8,632.8,532.1,15139.7483,36252.8916
648317,241.6,317.1,327.5,323.2,393.2,375.4,388.2,418.7,473.9,448.1,377.4,382.6,15151.2794,36138.1752
648318,235.8,299.3,345.9,317.3,416.3,367.8,373.5,419.1,461.6,424.2,386.2,385.5,15151.3912,36137.2846
648319,275.0,368.4,326.4,345.5,512.6,463.4,415.8,477.0,550.2,514.6,447.5,434.9,15151.3912,36137.2846
648926,758.3,843.6,880.8,918.2,"1,129.4",952.4,"1,122.8",976.9,"1,015.8","1,047.0","1,029.3","1,044.4",15152.0499,35950.6187
649811,347.1,416.1,489.0,480.4,521.5,533.6,600.5,558.3,496.8,561.6,642.5,544.6,15173.9561,36279.9113
648315,291.5,367.4,374.0,360.1,425.9,416.0,414.4,473.5,434.1,451.3,505.6,425.8,15185.736,36090.0518
648927,560.6,618.1,623.7,664.1,852.3,707.5,826.3,735.3,746.2,809.7,841.3,800.0,15205.5121,35999.3911
649810,359.6,408.5,514.6,479.7,528.6,511.7,567.3,507.6,464.7,496.9,578.4,522.8,15208.741,36307.9007
648320,299.6,360.5,370.7,370.0,453.6,424.8,390.3,448.8,519.6,488.5,438.3,426.5,15233.2825,36106.0924
648305,278.7,295.0,335.7,321.9,401.9,375.1,356.2,378.0,430.0,411.1,405.8,369.6,15278.6521,36128.369
648322,396.7,401.5,426.4,457.5,579.9,519.6,475.6,539.3,637.6,561.6,555.6,555.4,15311.3646,36166.8954
648324,428.4,446.0,437.6,433.4,521.0,494.1,481.7,498.8,617.5,562.4,615.4,541.4,15319.3725,36085.2671
618656,403.9,501.7,600.9,558.3,851.5,707.0,671.3,788.8,682.1,721.4,725.4,669.8,15572.0748,35906.2493
619064,206.0,233.2,183.2,209.0,272.1,249.6,230.9,270.4,246.9,266.1,261.9,239.2,15628.2781,35820.7574
619062,158.9,206.9,178.3,192.7,247.7,226.1,252.5,279.7,250.7,257.7,258.8,232.7,15654.5403,35769.3258
619063,171.7,188.1,159.2,175.6,214.4,200.6,174.4,209.5,194.6,201.4,210.6,187.9,15671.4063,35805.8112
649412,477.4,526.4,468.3,581.2,519.2,600.0,519.4,644.6,692.1,661.0,647.6,438.8,15679.6883,36410.7743
649413,463.5,462.7,458.7,603.1,526.2,620.7,536.4,647.7,663.8,629.3,653.4,458.2,15704.1094,36488.4594
649411,452.0,462.3,436.3,573.3,520.4,634.0,544.6,529.9,568.0,640.1,613.2,464.4,15765.2994,36438.4639
618650,694.4,766.4,643.0,712.1,894.5,833.6,939.2,998.0,787.4,859.3,861.9,794.9,15963.9276,35568.64
618643,s,s,s,s,s,s,s,s,s,s,s,s,15993.1817,35039.963
618644,287.0,420.3,284.0,352.3,538.3,460.3,418.3,491.3,477.3,476.7,555.0,475.0,15996.4476,35108.2822
618649,597.7,680.9,588.9,615.6,731.7,714.7,854.3,887.8,703.4,779.0,785.9,731.4,15997.9632,35495.4643
618645,447.3,437.9,381.0,427.0,454.1,398.4,490.6,603.0,593.9,598.0,554.0,530.0,15999.8459,35167.7414
618646,372.6,517.7,612.3,624.1,649.0,657.7,697.8,758.2,385.5,550.3,764.4,514.5,16002.7846,35248.6381
618647,496.1,554.5,523.4,536.2,616.8,624.7,663.6,712.3,577.5,548.9,565.2,549.6,16010.2349,35335.054
618648,432.3,494.2,449.2,477.4,595.1,621.2,625.7,705.4,545.8,605.1,595.1,531.0,16011.0902,35392.08
619415,494.1,404.1,481.3,552.9,532.4,518.5,504.9,-,-,-,-,-,16473.9829,33671.7738
609782,543.7,439.6,481.8,607.0,569.1,617.7,592.2,621.5,623.0,693.2,636.3,445.6,16798.3875,36289.0342
609781,614.8,471.8,524.8,652.9,585.2,618.3,580.5,623.2,658.3,690.6,643.4,567.6,16817.2857,36215.5513
609478,577.0,401.7,470.6,592.7,563.4,531.7,511.6,626.1,605.2,624.1,592.9,449.1,16848.2925,36415.2154
609783,510.5,407.8,480.7,631.7,556.2,616.2,558.9,667.8,648.4,743.4,648.1,509.9,16875.8971,36259.5224
609477,529.0,377.8,432.7,583.0,547.9,660.9,587.8,689.3,651.8,594.6,603.5,458.4,16882.4372,36353.6311
609480,491.1,310.6,412.0,550.9,519.8,530.9,514.2,609.8,574.8,531.7,521.4,422.4,16900.9733,36472.3538
609479,441.0,298.7,380.4,485.0,457.3,465.6,442.4,565.8,534.9,514.7,494.2,351.3,16920.3485,36456.8371
609774,603.5,440.1,506.6,635.1,577.3,638.7,568.6,672.6,672.7,689.8,654.3,531.3,16949.7621,36226.7453
609776,600.9,458.5,542.7,641.7,601.3,663.0,596.9,697.2,679.2,728.0,678.8,493.8,16956.8076,36143.8183
609780,835.8,845.8,822.0,"1,044.2","1,021.1","1,017.2",907.6,949.4,957.9,"1,082.6",990.4,712.6,16984.1669,36022.9817
609777,606.4,465.2,555.7,678.9,617.2,627.9,593.1,706.1,658.3,630.1,623.3,476.0,17007.7664,36090.9688
609775,601.5,440.1,532.9,626.0,561.9,701.5,611.8,691.9,673.0,684.0,668.6,499.9,17019.4528,36187.4584
609779,581.9,467.5,524.6,673.9,619.2,629.9,604.4,711.1,668.5,749.6,686.3,425.8,17037.2752,35998.4266
600117,415.5,475.9,411.0,469.4,491.6,540.2,628.2,507.4,488.7,538.0,539.9,565.2,17065.7096,35562.4447
609778,648.6,452.3,556.3,734.2,669.0,704.7,604.9,724.0,687.6,716.2,677.1,541.0,17073.4121,36051.411
600118,426.1,497.0,511.9,550.9,614.6,658.9,729.4,619.4,602.9,642.2,640.1,683.8,17105.7769,35460.9146
600119,528.8,602.8,663.5,691.8,688.5,743.0,742.8,682.0,671.1,746.3,678.8,766.8,17121.3895,35363.4012
600120,575.8,620.0,644.3,674.8,699.3,767.2,824.2,709.9,788.3,787.1,653.3,768.2,17171.0309,35326.7494
609653,373.8,404.7,365.9,428.6,508.9,564.0,599.3,517.8,500.0,534.9,556.1,553.9,17172.4515,35519.5315
609652,432.0,450.1,389.8,446.2,505.4,595.7,565.9,525.6,522.0,547.0,586.1,604.3,17203.9143,35495.0928
600121,455.7,514.4,463.7,537.6,588.3,630.2,693.2,620.9,600.9,645.5,572.1,649.3,17225.5871,35252.2556
609650,448.5,476.5,410.8,470.6,562.8,633.0,559.8,513.4,585.3,571.5,544.0,586.5,17245.4479,35529.0877
600123,456.7,445.9,411.9,437.0,533.0,606.4,736.6,594.4,534.7,559.6,481.1,574.0,17279.7184,35195.2579
600122,468.9,490.6,440.3,493.1,514.8,568.2,615.2,530.9,607.1,596.5,508.5,576.1,17284.3291,35319.2776
600124,463.4,490.3,443.9,502.0,567.7,596.4,706.7,581.2,558.8,592.2,554.7,600.0,17369.2729,35165.8721
689677,532.1,357.7,420.1,564.9,462.2,559.7,543.9,594.2,606.1,519.5,554.2,523.0,17875.9822,40889.0615
689679,547.9,373.0,479.2,629.8,519.2,714.9,650.2,738.1,727.4,584.2,655.8,503.3,17881.3059,40917.5824
689676,567.4,413.4,466.8,533.9,478.2,641.5,582.9,573.2,611.6,533.5,557.9,536.5,17884.6248,40865.5248
689680,573.8,405.6,484.0,616.7,518.9,644.9,608.9,626.2,645.3,566.7,588.9,608.2,17900.6094,40926.5037
689681,583.4,395.5,476.8,562.6,478.4,622.8,580.1,535.6,576.8,522.4,545.0,578.4,17923.2185,40948.8448
689675,589.6,427.4,510.0,627.3,532.0,688.6,683.5,655.3,701.1,578.2,633.3,560.8,17936.9247,40886.5541
689682,526.4,406.9,452.5,603.9,486.8,596.6,582.1,571.4,605.1,616.8,605.3,587.1,17967.1324,40991.9168
689686,604.2,460.5,509.2,610.0,522.9,578.9,580.0,670.2,655.4,577.1,616.2,499.5,17986.7602,40940.828
689683,569.5,368.9,468.1,525.3,459.0,600.1,545.4,519.7,562.0,530.9,550.7,557.7,17997.9554,41016.8633
689685,613.5,451.0,530.9,624.1,534.6,674.7,630.2,691.9,675.9,584.2,630.4,607.8,18024.4058,40960.4542
689684,499.2,364.9,427.7,501.9,430.7,614.9,516.3,540.7,539.3,428.7,468.9,459.6,18033.6948,41033.7625
689475,s,s,s,s,s,s,s,s,s,s,s,s,18052.9452,39847.697
689471,s,s,s,s,s,s,s,s,s,s,s,s,18082.917,39848.3489
689671,577.8,420.8,459.8,582.3,472.6,639.8,608.5,695.0,675.8,544.7,587.2,450.2,18128.8217,41100.7317
689670,477.8,344.0,394.6,492.1,407.9,542.6,507.4,525.5,545.2,485.0,552.7,392.1,18143.2923,41061.3034
689669,435.5,394.3,419.6,558.0,455.8,515.7,522.4,540.3,542.5,541.5,583.5,473.2,18145.5211,41016.7838
689668,422.9,435.0,419.7,577.5,481.4,575.9,541.5,582.8,589.7,540.7,585.0,468.4,18146.9878,40975.2633
689467,s,s,s,s,s,s,s,s,s,s,s,s,18162.7326,39864.5651
689466,s,s,s,s,s,s,s,s,s,s,s,s,18184.698,39872.8661
689672,512.1,427.0,453.0,569.9,474.3,573.6,539.9,613.1,605.3,559.0,608.6,470.4,18201.6824,41136.6774
689674,496.5,428.8,464.1,549.5,476.1,575.0,563.7,610.4,619.0,567.7,589.4,462.4,18206.9052,40965.146
689465,s,s,s,s,s,s,s,s,s,s,s,s,18217.7739,39880.5037
689673,470.6,329.4,403.2,524.2,430.6,519.4,503.9,533.8,540.7,504.7,536.6,364.3,18220.4973,41058.4132
689464,s,s,s,s,s,s,s,s,s,s,s,s,18228.5156,39883.6187
689048,433.0,499.5,506.4,481.6,578.5,508.0,660.2,594.8,583.8,573.8,643.7,560.7,18329.0006,40025.7123
689579,476.0,353.7,412.6,499.0,425.5,488.1,448.4,581.5,589.6,506.4,545.8,492.5,18340.9055,42131.6548
689049,393.7,481.9,493.5,459.9,566.8,530.4,658.5,607.2,585.2,580.3,683.3,591.5,18345.1987,40071.2476
689580,525.7,408.4,456.0,606.4,516.2,598.8,558.0,678.3,668.3,554.1,612.2,567.0,18364.8218,42081.338
688998,s,s,s,-,-,-,-,-,-,-,-,-,18409.2443,39955.0739
689050,427.5,507.2,480.4,477.4,610.4,559.3,690.9,636.0,607.0,588.6,649.6,575.2,18422.6269,40073.6639
689862,350.4,255.0,304.0,493.3,367.8,457.7,421.7,500.9,492.1,428.8,483.1,414.4,18447.4531,40644.7153
689861,402.5,346.3,362.3,491.5,412.9,515.3,478.3,652.3,568.1,445.8,552.4,475.3,18479.0377,40668.7183
689863,470.0,290.1,362.5,599.1,426.3,566.2,505.3,575.8,576.2,479.1,561.6,523.6,18483.4354,40638.3594
689051,419.1,500.3,449.0,446.2,597.6,552.4,654.9,605.1,610.7,584.5,608.1,551.7,18491.9406,40006.1704
689860,429.0,341.1,372.3,589.1,457.1,605.0,531.1,626.9,628.1,477.6,577.3,410.1,18498.3924,40691.4854
689864,387.3,317.9,345.2,447.9,367.5,452.1,420.2,452.8,473.4,420.3,457.7,418.1,18499.6258,40612.7408
689859,522.9,429.3,462.2,560.1,464.3,527.4,531.0,586.6,660.6,466.4,615.1,601.3,18517.517,40712.5569
689865,388.5,331.5,366.3,464.1,399.4,529.6,454.3,572.7,515.5,421.1,502.5,395.3,18521.5167,40630.9695
689866,413.3,281.3,330.8,436.2,375.3,525.2,450.3,573.8,531.4,419.0,514.8,429.9,18537.3437,40654.8368
689874,-,-,s,11.0,63.8,142.5,124.5,387.9,276.1,359.4,334.4,304.2,18546.7491,40595.2442
689867,324.6,243.7,286.7,366.1,278.0,429.3,366.5,460.2,443.7,402.6,448.6,335.3,18551.4138,40680.3919
689873,-,-,s,9.6,39.8,105.1,106.7,391.5,274.2,465.4,400.6,292.2,18569.7585,40634.7952
689875,-,-,s,15.6,46.1,111.5,94.0,401.2,264.9,422.3,379.3,299.5,18570.6029,40584.0197
689876,-,-,s,8.6,43.4,113.5,99.9,349.7,244.8,334.7,303.4,340.6,18592.8182,40570.7538
689872,-,-,s,8.4,68.1,121.4,123.0,403.4,286.0,325.0,326.8,303.2,18594.4085,40620.6129
689527,518.2,401.2,470.5,575.9,500.5,627.4,552.9,669.5,679.6,596.5,686.3,472.9,18594.9603,42354.4435
689528,529.6,374.3,452.4,540.6,457.2,541.1,510.1,613.2,614.0,508.6,590.8,458.1,18594.9603,42354.4435
689529,532.4,383.5,452.9,629.4,495.8,575.8,527.2,626.3,617.5,526.9,625.7,483.0,18594.9603,42354.4435
658074,321.9,448.4,498.6,515.7,562.6,566.1,652.9,582.0,569.2,561.0,610.7,677.9,18606.028,36791.3262
689871,-,-,s,9.4,42.8,122.8,104.8,353.4,242.2,366.9,321.7,290.1,18616.0984,40608.4414
689870,-,-,s,10.3,46.5,119.7,124.8,515.7,324.5,552.0,501.2,416.3,18635.8457,40644.8734
689869,-,-,s,16.1,67.8,212.8,151.5,433.7,296.5,364.4,354.7,275.1,18657.3891,40676.8393
659442,280.6,349.7,304.7,348.6,489.3,420.6,420.7,449.7,515.1,435.7,439.8,425.7,18673.5462,37765.7931
659445,292.9,373.6,334.6,370.5,452.8,429.7,526.9,481.9,553.3,466.9,478.8,468.8,18676.4363,37672.9872
659443,300.2,382.5,349.8,390.0,507.6,441.9,525.0,506.5,588.4,496.8,540.0,518.7,18723.9197,37720.9435
689096,483.8,377.1,429.4,545.0,467.3,513.8,477.2,634.8,624.8,540.8,582.6,478.1,18782.8241,42170.1576
689106,479.5,389.3,439.9,505.3,441.9,501.3,471.6,576.2,587.3,520.3,557.7,549.5,18788.8448,42350.4145
689101,493.3,390.8,451.9,539.5,466.6,537.0,510.0,572.0,606.2,531.4,533.2,480.9,18789.9358,42290.7412
689097,493.9,426.9,458.6,540.4,486.5,507.2,497.7,571.9,597.1,530.2,567.4,535.3,18800.1281,42211.5616
689577,470.6,284.5,380.4,471.0,426.5,574.9,487.9,540.5,544.2,533.1,555.7,407.5,18819.0359,41984.1945
689094,554.4,433.8,498.1,626.7,514.2,594.5,563.8,722.1,707.3,623.0,636.0,546.8,18829.6377,42156.6094
689102,516.7,397.5,460.0,523.2,464.8,519.6,509.4,611.3,606.4,533.3,561.4,489.8,18835.4027,42274.3666
689098,475.8,349.6,419.7,433.7,375.2,503.7,470.9,653.3,628.8,501.1,555.9,493.6,18836.6366,42231.4427
689105,515.2,440.6,490.7,559.7,493.1,559.0,535.7,639.4,661.1,590.7,591.9,538.1,18837.2675,42333.3458
689575,496.4,295.3,389.7,469.7,423.3,556.6,478.1,528.3,545.6,553.7,559.5,442.6,18873.6989,41905.7716
689099,508.3,409.3,466.6,545.2,473.2,594.2,522.4,553.2,611.0,537.8,574.5,532.9,18873.8166,42218.579
689574,442.1,257.0,347.4,415.5,370.8,483.5,420.7,488.0,488.8,500.7,513.2,418.9,18877.0363,41817.2347
689104,491.9,418.4,452.4,555.7,479.0,527.8,504.5,603.5,618.7,566.4,591.9,571.2,18886.7862,42320.6612
689103,514.3,420.1,486.0,594.4,512.2,547.6,532.2,670.7,686.8,578.2,624.1,589.4,18887.1246,42279.579
689093,497.6,400.4,456.6,539.9,458.5,563.7,512.4,625.3,626.3,482.9,550.4,497.4,18903.6678,42181.5764
659246,421.3,362.7,370.1,498.4,440.8,540.6,478.2,506.3,523.9,531.5,531.8,366.2,18987.0865,37485.71
659245,427.8,363.7,405.0,549.1,488.6,553.1,475.4,490.8,500.8,537.0,541.8,405.0,19007.2094,37535.9451
127470,468.0,580.5,482.4,551.1,737.2,630.2,721.2,637.7,634.4,660.0,783.2,695.5,19021.5615,33199.6379
659244,614.1,580.6,623.4,756.2,667.3,755.5,654.6,693.0,706.6,802.5,744.6,605.3,19035.5267,37572.1937
659247,390.8,326.1,361.5,460.6,392.9,530.0,468.7,449.0,497.5,468.2,472.8,322.5,19035.9545,37437.6874
127472,304.2,410.2,360.5,412.1,532.9,534.0,633.6,592.4,528.5,559.1,683.4,628.4,19056.3772,33262.621
127468,417.8,542.0,470.9,556.5,724.9,630.3,762.2,689.6,581.2,644.1,786.6,730.7,19067.3881,33181.788
127724,375.4,412.7,406.6,449.7,550.5,508.2,587.9,541.9,513.0,544.3,585.0,551.6,19075.4419,33346.3332
659248,539.2,476.7,535.6,681.8,602.4,696.0,669.9,639.1,667.5,713.0,734.4,522.3,19076.8194,37441.0024
127723,324.4,410.9,326.3,410.2,534.8,476.7,584.6,482.0,454.8,496.4,555.0,550.7,19091.8998,33356.7107
127474,348.7,493.2,367.9,487.4,717.2,618.0,757.7,666.6,559.1,639.9,760.4,699.1,19099.1235,33274.0302
127649,405.4,494.4,417.0,473.6,596.7,577.3,722.7,604.1,565.3,597.9,617.3,604.2,19103.7249,33460.5088
677945,s,s,s,s,s,s,s,s,s,s,s,s,19109.7544,42065.6777
127647,443.8,520.3,440.9,521.7,726.5,637.6,780.4,680.5,620.0,667.4,739.7,731.6,19120.0707,33367.1153
127466,426.2,519.8,487.0,512.7,709.0,632.3,676.2,608.7,571.5,601.5,688.0,664.0,19124.5466,33183.7968
677937,s,s,s,s,s,s,s,s,s,s,s,s,19130.0597,42061.3317
127725,419.1,481.4,378.0,448.4,588.9,551.7,715.1,596.0,571.5,612.0,622.9,625.2,19132.1903,33470.0202
127476,495.0,589.3,470.9,582.2,855.8,743.9,822.8,746.0,618.3,704.8,930.8,831.2,19132.4274,33241.9432
127722,429.4,472.8,399.0,446.0,599.9,540.4,685.9,587.7,482.0,538.3,620.8,607.7,19146.0869,33343.4912
127726,441.9,543.2,495.0,554.8,728.3,627.3,895.3,786.4,583.4,697.2,810.8,771.0,19167.5029,33477.2797
127485,s,s,s,s,s,s,s,s,s,s,s,s,19171.5013,33089.0822
127721,548.1,631.9,537.1,623.2,868.7,778.3,895.8,781.4,700.9,786.3,930.8,862.0,19176.1858,33360.0326
127651,481.0,549.2,502.1,572.4,738.4,649.5,778.1,710.3,646.0,724.2,879.1,814.9,19210.8954,33465.9587
127720,387.2,498.9,442.2,456.8,623.0,544.1,584.4,537.6,565.8,597.3,673.6,665.1,19225.2392,33371.2839
127727,567.3,565.3,518.4,592.6,774.9,695.0,802.3,727.9,579.7,663.2,769.5,760.2,19241.8332,33444.5128
126984,s,s,s,s,s,s,s,s,s,s,s,s,19276.0032,32991.104
127712,415.8,512.5,445.3,484.4,683.6,591.9,771.0,659.3,552.0,601.1,697.3,661.5,19288.4796,33533.0796
127518,s,s,s,s,s,s,s,s,s,s,s,s,19311.1904,33079.3885
127713,372.8,439.9,417.9,438.3,606.1,522.8,567.4,521.1,514.6,554.3,600.3,570.7,19327.167,33475.9258
127714,386.1,450.1,404.9,436.3,607.5,541.6,631.0,579.8,559.7,588.7,680.3,644.9,19327.167,33475.9258
127715,374.9,424.3,381.5,424.6,601.7,517.4,551.3,542.7,496.4,534.8,580.0,510.5,19327.167,33475.9258
127716,393.7,456.8,440.2,477.4,623.4,569.5,532.9,475.3,463.5,534.5,602.8,608.0,19327.167,33475.9258
127717,453.0,510.1,462.2,514.1,685.7,659.9,701.7,662.1,580.9,609.3,615.9,620.2,19327.167,33475.9258
127718,325.2,371.3,350.3,370.7,458.5,453.8,515.3,464.8,422.5,474.4,458.2,454.7,19327.167,33475.9258
127719,393.8,460.6,483.8,462.8,580.2,546.5,600.8,555.2,512.6,562.7,547.3,570.3,19327.167,33475.9258
127018,323.2,357.9,379.5,352.8,446.3,417.8,453.4,432.2,446.2,438.8,562.9,500.2,19329.136,33377.4161
128949,s,s,s,s,s,s,s,s,s,s,s,s,19332.3486,33826.3697
127019,386.6,457.8,450.3,485.3,582.2,534.0,573.0,505.1,411.3,435.4,617.0,555.9,19347.6629,33350.6934
129197,344.7,558.9,718.6,768.3,944.1,863.1,763.4,712.3,654.3,703.4,835.7,719.9,19354.721,34041.7193
127814,s,s,s,s,s,s,s,s,s,s,s,s,19361.5696,33018.0809
127017,322.0,392.1,371.5,404.2,527.4,487.4,581.4,510.0,423.7,488.1,558.6,535.7,19367.8041,33394.6784
127020,338.7,418.2,446.5,427.5,532.6,510.1,654.0,561.1,499.5,549.2,676.7,623.0,19370.0956,33313.7444
659636,266.3,385.0,459.9,397.8,549.2,495.0,621.6,524.0,513.5,491.2,522.7,571.0,19386.7032,36536.3329
127021,346.0,412.8,431.5,445.2,492.5,484.8,636.4,555.8,454.1,521.8,657.4,577.5,19392.7602,33279.7203
659802,464.1,326.1,394.3,506.0,450.6,543.4,491.0,554.3,506.4,479.4,526.4,438.1,19393.8715,37167.3037
127016,370.7,431.8,363.6,415.5,533.1,488.3,522.9,501.9,538.6,538.1,586.9,553.6,19397.3831,33380.3639
129198,376.0,453.4,410.1,453.4,567.5,511.9,596.7,522.8,613.0,554.7,590.5,576.6,19409.3033,34057.4868
659804,421.5,313.1,371.6,508.5,436.8,524.2,468.7,551.5,481.9,464.4,516.0,372.7,19411.5434,37242.4398
129009,s,s,s,s,s,s,s,s,s,s,s,s,19412.9632,33683.8681
